#spec;afo id;file

gemSpec_Krypt;A_25061;Sources/TrustStore/DefaultTrustStoreSession.swift:219
gemSpec_Krypt;A_25062;doc/manual/requirement-notes.md:16
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:289
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:56
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:195
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:202
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:214
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:223
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:234
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:258
gemSpec_Krypt;A_25063;Sources/TrustStore/X509TrustStore.swift:269
gemSpec_Krypt;A_25063;Sources/TrustStore/DefaultTrustStoreSession.swift:189
gemSpec_Krypt;A_4389;Sources/VAUClient/internal/VAUCrypto.swift:110
gemSpec_Krypt;A_A_25061;Sources/TrustStore/X509TrustStore.swift:290
gemSpec_Krypt;GS-A_4357;Sources/IDP/internal/IDPCrypto.swift:30
gemSpec_Krypt;GS-A_4357;Sources/IDP/internal/JWT/JWE+KDF.swift:49
gemSpec_Krypt;GS-A_4357;Sources/VAUClient/internal/VAUCrypto.swift:112
gemSpec_Krypt;GS-A_4357-01;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:336
gemSpec_Krypt;GS-A_4357-01;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:588
gemSpec_Krypt;GS-A_4357-01;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:637
gemSpec_Krypt;GS-A_4357-01;Sources/IDPLive/DefaultIDPSession.swift:302
gemSpec_Krypt;GS-A_4357-01;Sources/IDPLive/DefaultIDPSession.swift:641
gemSpec_Krypt;GS-A_4357-01;Sources/IDPLive/IDPDirectoryKKApps+JWTSignatureVerifier.swift:40
gemSpec_Krypt;GS-A_4357-01;Sources/IDPLive/IDPDirectoryKKApps+JWTSignatureVerifier.swift:50
gemSpec_Krypt;GS-A_4357-02;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:336
gemSpec_Krypt;GS-A_4357-02;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:588
gemSpec_Krypt;GS-A_4357-02;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:637
gemSpec_Krypt;GS-A_4357-02;Sources/IDPLive/DefaultIDPSession.swift:302
gemSpec_Krypt;GS-A_4357-02;Sources/IDPLive/DefaultIDPSession.swift:641
gemSpec_Krypt;GS-A_4357-02;Sources/IDPLive/IDPDirectoryKKApps+JWTSignatureVerifier.swift:40
gemSpec_Krypt;GS-A_4357-02;Sources/IDPLive/IDPDirectoryKKApps+JWTSignatureVerifier.swift:50
gemSpec_Krypt;GS-A_4361-02;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:336
gemSpec_Krypt;GS-A_4361-02;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:588
gemSpec_Krypt;GS-A_4361-02;Sources/FeatureCardWall/ReadCard/NFCSignatureProvider.swift:637
gemSpec_Krypt;GS-A_4361-02;Sources/IDPLive/DefaultIDPSession.swift:303
gemSpec_Krypt;GS-A_4361-02;Sources/IDPLive/DefaultIDPSession.swift:641
gemSpec_Krypt;GS-A_4361-02;Sources/IDPLive/IDPDirectoryKKApps+JWTSignatureVerifier.swift:40
gemSpec_Krypt;GS-A_4361-02;Sources/IDPLive/IDPDirectoryKKApps+JWTSignatureVerifier.swift:50
gemSpec_Krypt;GS-A_4367;Sources/IDP/internal/IDPCrypto.swift:30
gemSpec_Krypt;GS-A_4367;Sources/IDP/internal/JWT/JWE+KDF.swift:50
gemSpec_Krypt;GS-A_4367;Sources/IDP/internal/SecKeyRandom.swift:28
gemSpec_Krypt;GS-A_4367;Sources/VAUClient/internal/VAUCrypto.swift:113
gemSpec_Krypt;GS-A_4367;Sources/VAUClient/internal/VAURandom.swift:29
gemSpec_Krypt;GS-A_4367;doc/manual/requirement-notes.md:13
gemSpec_Krypt;GS-A_4368;Sources/IDP/internal/IDPCrypto.swift:79
gemSpec_Krypt;GS-A_4368;Sources/VAUClient/internal/VAUCrypto.swift:166
gemSpec_Krypt;GS-A_4368;doc/manual/requirement-notes.md:13
gemSpec_Krypt;GS-A_4385;Sources/HTTPClientLive/DefaultHTTPClient.swift:48
gemSpec_Krypt;GS-A_4387;Sources/HTTPClientLive/DefaultHTTPClient.swift:48
gemSpec_Krypt;GS-A_4389;Sources/IDP/internal/IDPCrypto.swift:74
gemSpec_Krypt;GS-A_4389;Sources/IDP/internal/IDPCrypto.swift:77
gemSpec_Krypt;GS-A_4389;Sources/VAUClient/internal/VAUCrypto.swift:164
gemSpec_Krypt;GS-A_4389;Sources/VAUClient/internal/VAUCrypto.swift:179
gemSpec_Krypt;GS-A_4390;Sources/AVS/AVSCmsEncrypter.swift:33
gemSpec_Krypt;GS−A_5035;doc/manual/requirement-notes.md:23
gemSpec_Krypt;GS−A_5322;doc/manual/requirement-notes.md:24
gemSpec_Krypt;GS−A_5339;doc/manual/requirement-notes.md:22
gemSpec_Krypt;GS−A_5526;doc/manual/requirement-notes.md:25
gemSpec_Krypt;GS−A_5542;doc/manual/requirement-notes.md:25
gemSpec_eRp_APOVZD;A_21154;Sources/eRpApp/Screens/Pharmacy/Search/PharmacySearchDomain.swift:519
gemSpec_eRp_FdV;A_19086;doc/manual/requirement-notes.md:58
gemSpec_eRp_FdV;A_19087;doc/manual/requirement-notes.md:58
gemSpec_eRp_FdV;A_19087;Sources/eRpApp/Tracking/ContentSquareAnalyticsAdapter.swift:31
gemSpec_eRp_FdV;A_19088;Sources/eRpApp/Screens/Onboarding/OnboardingDomain.swift:127
gemSpec_eRp_FdV;A_19089-01;doc/manual/requirement-notes.md:33
gemSpec_eRp_FdV;A_19089-01;Sources/eRpApp/Screens/Onboarding/OnboardingDomain.swift:130
gemSpec_eRp_FdV;A_19089-01;Sources/eRpApp/Screens/Settings/SettingsView.swift:61
gemSpec_eRp_FdV;A_19089-01;Sources/eRpApp/Screens/Settings/SettingsView.swift:151
gemSpec_eRp_FdV;A_19090;Sources/eRpApp/Tracking/ContentSquareAnalyticsAdapter.swift:77
gemSpec_eRp_FdV;A_19090-01;Sources/eRpApp/SceneDelegate.swift:319
gemSpec_eRp_FdV;A_19090-01;Sources/eRpApp/Screens/Onboarding/OnboardingDomain.swift:134
gemSpec_eRp_FdV;A_19090-01;Sources/eRpApp/Screens/Settings/SettingsDomain.swift:188
gemSpec_eRp_FdV;A_19090-01;Sources/eRpApp/Tracking/ContentSquareAnalyticsAdapter.swift:61
gemSpec_eRp_FdV;A_19090-01;doc/manual/requirement-notes.md:33
gemSpec_eRp_FdV;A_19091-01;doc/manual/requirement-notes.md:33
gemSpec_eRp_FdV;A_19091-01;Sources/eRpApp/Screens/Onboarding/OnboardingDomain.swift:127
gemSpec_eRp_FdV;A_19091-01;Sources/eRpApp/Screens/Onboarding/OnboardingDomain.swift:134
gemSpec_eRp_FdV;A_19091-01;Sources/eRpApp/Screens/Settings/SettingsDomain.swift:180
gemSpec_eRp_FdV;A_19091-01;Sources/eRpApp/Screens/Settings/SettingsDomain.swift:188
gemSpec_eRp_FdV;A_19092-01;doc/manual/requirement-notes.md:33
gemSpec_eRp_FdV;A_19092-01;Sources/eRpApp/Screens/Onboarding/OnboardingDomain.swift:127
gemSpec_eRp_FdV;A_19092-01;Sources/eRpApp/Screens/Onboarding/OnboardingDomain.swift:139
gemSpec_eRp_FdV;A_19093-01;doc/manual/requirement-notes.md:59
gemSpec_eRp_FdV;A_19093-01;Sources/eRpApp/Tracking/AnalyticsReducer.swift:54
gemSpec_eRp_FdV;A_19094-01;doc/manual/requirement-notes.md:59
gemSpec_eRp_FdV;A_19095;Sources/eRpApp/Tracking/ContentSquareAnalyticsAdapter.swift:92
gemSpec_eRp_FdV;A_19096-01;doc/manual/requirement-notes.md:34
gemSpec_eRp_FdV;A_19096-01;Sources/eRpApp/Tracking/ContentSquareAnalyticsAdapter.swift:80
gemSpec_eRp_FdV;A_19097-01;doc/manual/requirement-notes.md:34
gemSpec_eRp_FdV;A_19097-01;Sources/eRpApp/Screens/Settings/SettingsView.swift:129
gemSpec_eRp_FdV;A_19176;doc/manual/requirement-notes.md:32
gemSpec_eRp_FdV;A_19177;doc/manual/requirement-notes.md:128
gemSpec_eRp_FdV;A_19177;Sources/eRpApp/Screens/Settings/Profiles/Protocol/AuditEventsView.swift:29
gemSpec_eRp_FdV;A_19177;Sources/eRpApp/Screens/Settings/Profiles/Edit/EditProfileView.swift:498
gemSpec_eRp_FdV;A_19178;doc/manual/requirement-notes.md:35
gemSpec_eRp_FdV;A_19179;doc/manual/requirement-notes.md:36
gemSpec_eRp_FdV;A_19179;Sources/IDP/internal/IDPCrypto.swift:69
gemSpec_eRp_FdV;A_19179;Sources/IDP/internal/IDPCrypto.swift:78
gemSpec_eRp_FdV;A_19179;Sources/IDP/internal/JWT/JWE+KDF.swift:55
gemSpec_eRp_FdV;A_19179;Sources/VAUClient/internal/VAUCrypto.swift:115
gemSpec_eRp_FdV;A_19179;Sources/VAUClient/internal/VAUCrypto.swift:165
gemSpec_eRp_FdV;A_19181-01;doc/manual/requirement-notes.md:37
gemSpec_eRp_FdV;A_19181-01;doc/manual/requirement-notes.md:191
gemSpec_eRp_FdV;A_19182;doc/manual/requirement-notes.md:39
gemSpec_eRp_FdV;A_19182;doc/manual/requirement-notes.md:109
gemSpec_eRp_FdV;A_19183;doc/manual/requirement-notes.md:67
gemSpec_eRp_FdV;A_19183;doc/manual/requirement-notes.md:74
gemSpec_eRp_FdV;A_19184;Sources/eRpApp/Screens/Onboarding/OnboardingAnalyticsView.swift:41
gemSpec_eRp_FdV;A_19185;doc/manual/requirement-notes.md:40
gemSpec_eRp_FdV;A_19185;Sources/eRpApp/Screens/Settings/Profiles/Protocol/AuditEventsView.swift:29
gemSpec_eRp_FdV;A_19185;Sources/eRpApp/Screens/Settings/Profiles/Edit/EditProfileView.swift:498
gemSpec_eRp_FdV;A_19186;Sources/eRpApp/Session/KeychainStorage.swift:31
gemSpec_eRp_FdV;A_19187;Sources/VAUClient/VAUInterceptor.swift:54
gemSpec_eRp_FdV;A_19188;doc/manual/requirement-notes.md:18
gemSpec_eRp_FdV;A_19188;Sources/eRpApp/Session/KeychainStorage.swift:32
gemSpec_eRp_FdV;A_19229-01;doc/manual/requirement-notes.md:19
gemSpec_eRp_FdV;A_19229-01;Sources/eRpApp/Screens/Main/PrescriptionDetail/PrescriptionDetailDomain.swift:239
gemSpec_eRp_FdV;A_19229-01;Sources/eRpApp/Screens/Main/PrescriptionDetail/PrescriptionDetailDomain.swift:250
gemSpec_eRp_FdV;A_19480;Sources/IDP/IDPSession.swift:40
gemSpec_eRp_FdV;A_19480;Sources/IDP/IDPStorage.swift:50
gemSpec_eRp_FdV;A_19739;doc/manual/requirement-notes.md:57
gemSpec_eRp_FdV;A_19739;Sources/TrustStore/DefaultTrustStoreSession.swift:99
gemSpec_eRp_FdV;A_19739;Sources/TrustStore/TrustStoreSession.swift:32
gemSpec_eRp_FdV;A_19739;Sources/TrustStore/TrustStoreSession.swift:41
gemSpec_eRp_FdV;A_19979;doc/manual/requirement-notes.md:30
gemSpec_eRp_FdV;A_19979;doc/manual/requirement-notes.md:107
gemSpec_eRp_FdV;A_19980;doc/manual/requirement-notes.md:29
gemSpec_eRp_FdV;A_19980;Sources/eRpApp/Screens/Settings/DataPrivacy/DataPrivacyView.swift:30
gemSpec_eRp_FdV;A_19981;doc/manual/requirement-notes.md:28
gemSpec_eRp_FdV;A_19982;doc/manual/requirement-notes.md:27
gemSpec_eRp_FdV;A_19982;Sources/eRpApp/Screens/Settings/SettingsDomain.swift:177
gemSpec_eRp_FdV;A_19982;Sources/eRpApp/Screens/Settings/SettingsView.swift:61
gemSpec_eRp_FdV;A_19982;Sources/eRpApp/Screens/Settings/SettingsView.swift:132
gemSpec_eRp_FdV;A_19983;doc/manual/requirement-notes.md:26
gemSpec_eRp_FdV;A_19984;Sources/FHIRVZD/FHIRClient+HealthcareServiceOperation.swift:34
gemSpec_eRp_FdV;A_19984;Sources/FHIRVZD/HealthcareServiceFHIRClient.swift:34
gemSpec_eRp_FdV;A_19984;Sources/eRpKit/ScannedErxTask.swift:66
gemSpec_eRp_FdV;A_19984;Sources/eRpKit/ScannedErxTask.swift:120
gemSpec_eRp_FdV;A_19984;Sources/eRpRemoteStorage/FHIRClient+ErxTaskOperation.swift:262
gemSpec_eRp_FdV;A_20032-01;doc/manual/requirement-notes.md:14
gemSpec_eRp_FdV;A_20032-01;Sources/TrustStore/X509TrustStore.swift:28
gemSpec_eRp_FdV;A_20032-01;Sources/TrustStore/X509TrustStore.swift:196
gemSpec_eRp_FdV;A_20033;doc/manual/requirement-notes.md:57
gemSpec_eRp_FdV;A_20167-02;Sources/eRpApp/Data/PrescriptionRepository.swift:177
gemSpec_eRp_FdV;A_20167-02;Sources/eRpApp/Screens/Pharmacy/RedeemService/RedeemService.swift:193
gemSpec_eRp_FdV;A_20167-02;Sources/eRpApp/Screens/Pharmacy/RedeemService/RedeemService.swift:214
gemSpec_eRp_FdV;A_20167-02;Sources/IDPLive/IDPInterceptor.swift:56
gemSpec_eRp_FdV;A_20167-02;Sources/IDPLive/IDPInterceptor.swift:62
gemSpec_eRp_FdV;A_20172;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Profile.swift:99
gemSpec_eRp_FdV;A_20172;Sources/FeatureCardWall/ReadCard/CardWallReadCardDomain.Environment+Profile.swift:146
gemSpec_eRp_FdV;A_20172;Sources/eRpApp/Data/PrescriptionRepository.swift:177
gemSpec_eRp_FdV;A_20172;Sources/eRpApp/Screens/Pharmacy/RedeemService/RedeemService.swift:193
gemSpec_eRp_FdV;A_20172;Sources/eRpApp/Screens/Pharmacy/RedeemService/RedeemService.swift:214
gemSpec_eRp_FdV;A_20181-01;doc/manual/requirement-notes.md:63
gemSpec_eRp_FdV;A_20181-01;Sources/eRpApp/Screens/MatrixCode/MatrixCodeView.swift:38
gemSpec_eRp_FdV;A_20182;doc/manual/requirement-notes.md:65
gemSpec_eRp_FdV;A_20183;Sources/FHIRVZD/HealthcareServiceFHIRDataSource.swift:50
gemSpec_eRp_FdV;A_20183;Sources/Pharmacy/PharmacyRemoteDataStore.swift:46
gemSpec_eRp_FdV;A_20183;Sources/eRpApp/Screens/Pharmacy/Search/PharmacySearchDomain.swift:402
gemSpec_eRp_FdV;A_20183;Sources/eRpApp/Screens/Pharmacy/Search/PharmacySearchMapDomain.swift:242
gemSpec_eRp_FdV;A_20184;Sources/eRpApp/Dependencies+FhirClient.swift:152
gemSpec_eRp_FdV;A_20184;Sources/eRpApp/Session/KeychainStorage.swift:141
gemSpec_eRp_FdV;A_20184;Sources/eRpApp/Session/StandardSessionContainer.swift:105
gemSpec_eRp_FdV;A_20184;Sources/eRpApp/Session/StandardSessionContainer.swift:124
gemSpec_eRp_FdV;A_20185;Sources/eRpApp/Screens/Settings/SettingsDomain.swift:183
gemSpec_eRp_FdV;A_20185;doc/manual/requirement-notes.md:133
gemSpec_eRp_FdV;A_20186;Sources/eRpApp/Session/KeychainStorage.swift:266
gemSpec_eRp_FdV;A_20186;Sources/eRpApp/Session/ProfileSecureDataWiper.swift:54
gemSpec_eRp_FdV;A_20186;Sources/eRpApp/Session/SecureStorage/IDPStorageClient.swift:120
gemSpec_eRp_FdV;A_20187;Sources/eRpApp/Screens/Settings/SettingsDomain.swift:183
gemSpec_eRp_FdV;A_20193;doc/manual/requirement-notes.md:60
gemSpec_eRp_FdV;A_20194;doc/manual/requirement-notes.md:60
gemSpec_eRp_FdV;A_20202;doc/manual/requirement-notes.md:60
gemSpec_eRp_FdV;A_20206;Sources/HTTPClientLive/DefaultHTTPClient.swift:50
gemSpec_eRp_FdV;A_20208;Sources/FHIRVZD/HealthcareServiceFHIROperation.swift:33
gemSpec_eRp_FdV;A_20285;Sources/eRpApp/Screens/Pharmacy/Search/PharmacySearchDomain.swift:411
gemSpec_eRp_FdV;A_20285;Sources/eRpApp/Screens/Pharmacy/Search/PharmacySearchMapDomain.swift:252
gemSpec_eRp_FdV;A_20603;Sources/eRpApp/Screens/Main/PrescriptionDetail/PrescriptionDetailDomain.swift:123
gemSpec_eRp_FdV;A_20603;Sources/eRpApp/Screens/MatrixCode/MatrixCodeDomain.swift:119
gemSpec_eRp_FdV;A_22778-01;doc/manual/requirement-notes.md:61
gemSpec_eRp_FdV;A_22778-01;Sources/AVS/AVSCmsEncrypter.swift:27
gemSpec_eRp_FdV;A_22778-01;Sources/AVS/AVSCmsEncrypter.swift:34
gemSpec_eRp_FdV;A_22779-01;doc/manual/requirement-notes.md:62
gemSpec_eRp_FdV;A_22779-01;Sources/AVS/AVSMessageConverter.swift:48
gemSpec_eRp_FdV;A_22779-01;Sources/AVS/AVSCmsEncrypter.swift:36
gemSpec_eRp_FdV;A_24525;doc/manual/requirement-notes.md:38
gemSpec_eRp_FdV;A_24525;Sources/eRpApp/Tracking/ContentSquareAnalyticsAdapter.swift:55
gemSpec_eRp_FdV;A_24579;doc/manual/requirement-notes.md:66
gemSpec_eRp_FdV;A_24857;Sources/eRpApp/SceneDelegate.swift:197
gemSpec_eRp_FdV;A_25063;Sources/TrustStore/X509TrustStore.swift:29
